,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Label
0,118.24252063716646,512.8753520759209,4.352378606225083,380.9365940170628,3.0574927281934743,365.11288670414837,19.11947146658351,89.38770587259367,105.03640583059857,104.95918190502849,-2.587962888652099,-0.8460499119808957,0.1391859892227144,2401.405652319484,48.87667119515542,52.99288381241264,58.98518097582932,0.11140009338186015,-0.40640712831166903,1.0169917762787302,0.781185546576493,-0.006834915245165387,-0.07112381602003096,-0.18632576889167018,0.09261412428521637,1.2215068448000104,0.07987151979378536,0
1,0.08609818490843789,170.94413273593568,2582.8876580228584,170.98165327073383,2583.0763795218254,380.2052826281455,19.578791359248306,85.61164286692485,85.25266475678221,66.16137419701289,-0.04721055056715873,1.0821546399295103,0.382296516552478,-0.08955675994433249,0.008996879100289736,-0.05599996356142005,-0.0351508964291212,0.04124367844734586,0.5651711156968298,1.2790566331397477,0.7819067756451856,-0.12536297319515316,-0.13037907880838226,0.07799734325990404,0.1355395211857809,-9.98106397685337,0.04374819566765269,0
2,105.7226102816452,44621.0606534741,421.87611533007646,82333.16174218172,778.4493740423802,37125.22226097728,192.78773997320667,270.65533080427804,287.1583363488316,68.00577481713398,-0.19670469227933357,1.1985189444530897,0.7243023834321264,938.2493501894706,30.666752830823953,53.10984930942307,52.82777741502615,-0.1642962616351015,-0.10368182997943853,1.6255932959024317,0.5176297469982316,0.07819993338315995,0.2476409617295413,0.11226480169480405,0.049280051710270986,0.3680155424583813,1.9922190279832328,1
3,0.2593566078670027,4088.0038470384948,16901.313517605075,5709.156600928028,23603.197859253356,13192.24163802383,114.76080257079894,141.96292909161343,104.93160199979987,66.08956944520607,0.9969452302930443,0.7197882767415323,0.7983147065520504,0.04633862006529313,0.12174614651078497,0.22401396866298637,0.20208154808274925,0.021796592780396033,0.7690784106253511,2.077872645841447,0.6507273027920182,0.025614414179371034,0.046756182332648985,0.2219977701895869,-0.0136013416612685,1.5421086362187604,0.5917363248242299,0
4,-0.05739995343674731,170.90943311080883,6865.401741048593,105.12882433257732,4215.674297172786,338.0034847010137,18.38481655826621,92.1669950573515,105.0767556758856,105.0516760472518,-2.13277017071136,-0.5973928604842953,0.09356195035950639,0.07584156113894434,-0.027526209383726935,0.0816570543100276,-0.2523542172035134,-0.1524793716514822,-2.162744830255547,1.478163937913328,0.8461386328585061,0.061001515603986145,0.021599992232645037,0.058822910854032746,-0.05018516740687833,-9.895174168678917,0.06799466373747509,0
5,87.03297359658,173192.96507461436,1992.5965691924732,287480.07633727737,3307.14556169725,5710.468011696426,75.72191397562004,118.62802230771626,104.80740013005484,65.79930893066091,0.5760457814245271,0.7490864646415546,0.5486805994265377,771.458323488756,27.932287197778862,38.1114964375429,30.38364858349872,0.08798797845272505,0.9519834308299341,1.432641219247103,0.7678979869066852,-0.13129590453176587,-0.0702881426707507,-0.11007954355364047,0.1683638088522766,-0.3746136008113842,0.7225251196588023,0
6,91.47914348658573,38230.87532873507,417.84069832381994,50580.99337372753,552.8232701538403,5880.94229140081,76.65378877402662,135.87467108052692,113.94394858909848,60.082047450216045,0.919513679427476,0.976807876718682,0.6359103826862916,184.99818066265507,13.678862407703924,22.887626897367426,19.450036613555735,25.861040586323877,0.7430082445814261,-0.317679963935364,0.7015025163447701,0.12234996250121305,0.5568135045804383,0.08475213600911621,0.2002360054742462,0.18214275273801767,3.790840819615585,0
7,63.147303841917186,602.9813307606325,9.575670044055446,457.9485302676877,7.080796294802721,443.6148000703333,21.076298391770234,88.41250920347407,97.74186483051842,104.96438781396276,-1.2262764374718431,-0.8530600182742921,0.3054922237279868,719.0083381781891,26.881045758154922,46.27632724891167,61.169076649930105,-0.016126920759553156,-1.6760206657850336,1.7030723333763722,0.450304411029274,2.9097822673703067,1.4770760829379914,0.7303867083951239,0.030190955966646133,0.4960857977228276,1.9401621422717634,0
8,8.58413254784013,3564.070297102738,418.8396141802391,5930.075605052203,697.0714185492556,90156.95098859596,300.2790367864002,202.28313229991608,114.02904243728926,54.080155326288015,0.9475691728427357,0.3763721967756163,1.4516863810208074,6.482067434904819,2.568373948329775,1.9375467882615627,2.3906802504670077,-0.0983439043298858,-0.296197971797546,0.7659068704655481,1.1839296860784034,-0.11425109447510771,-0.10176872258260201,0.058287289249011894,0.06663454150751323,2.1060657959798768,0.44750397949557336,0
9,4.237723584322782,1510.9824984046288,366.8714381538958,4481.948589214372,1088.319012315626,189071.98460683375,434.81359929867676,285.3243591593787,119.89255440514154,67.90971056211144,1.2320313128616385,0.5179560390149761,1.5945349053813607,1.4506542188054234,1.4135921725921317,0.42400618643955806,0.1439707035729298,-0.1198223592890311,1.1644441105305954,0.3354029151239479,2.525275453764616,-0.11100363742571182,0.05199689846412484,0.045041826945589745,0.06658642405088043,1.2166753384491373,0.9910416587414312,1
